BeerID,Name,Style,Size(L),OG,FG,ABV,IBU,Color,BoilSize,BoilTime,BoilGravity,Efficiency,BrewMethod
38493,Hair of the Dog,Irish Pale Ale,20.82,1.048,1.012,4.69,0,18.74,28.39,60,1.035,70,All Grain
54480,Vienna Lager,Irish Lager,20.82,1.049,1.013,4.71,23.27,9.72,28.39,60,1.036,70,All Grain
55481,NewburghCA,Irish Cream Ale,20.82,1.046,1.01,4.72,27.41,4.71,28.39,60,1.034,70,BIAB
72117,McGrubbs Stout,Irish Dry Stout,20.82,1.048,1.011,4.78,31.14,30.04,28.39,60,1.031,70,BIAB
52042,Liquid Gold,Irish Pale Ale,20.82,1.049,1.012,4.8,20.02,12.85,28.39,60,1.036,70,All Grain
62668,Condition Red Alert,Irish Red Ale,20.82,1.048,1.011,4.85,27.21,15.9,28.39,60,1.035,70,All Grain
5180,Fisher's Larger 2,Irish Lager,20.82,1.05,1.013,4.89,20.61,11.56,28.39,60,1.042,70,All Grain
7987,Spotted cow clone,Irish Cream Ale,20.82,1.048,1.011,4.89,18.33,4.48,28.39,60,1.035,70,All Grain
45507,Belgian pale ale,Irish Pale Ale,20.82,1.052,1.015,4.9,22.03,7.55,28.39,60,1.038,70,BIAB
41328,Cream 2,Irish Cream Ale,20.82,1.05,1.012,4.9,20.15,5.68,28.39,60,1.036,70,All Grain
34982,Vienna Lager,Irish Lager,20.82,1.051,1.014,4.91,25.09,12.01,28.39,60,1.037,70,All Grain
21599,$12 Irish Cream Ale  Light Hybrid,Irish Cream Ale,20.82,1.052,1.014,4.92,19.41,3.59,28.39,60,1.038,70,BIAB
2813,Fisher's Larger - REB'L Brewing,Irish Lager,20.82,1.048,1.011,4.92,21.46,13.47,28.39,60,1.042,70,All Grain
53897,VIenna Lager,Irish Lager,20.82,1.049,1.012,4.93,23.61,10.38,28.39,60,1.036,70,BIAB
9223,Bombastic Red Handed Ale - AG,Irish Red Ale,20.82,1.055,1.017,4.96,41.96,14.92,28.39,60,1.042,70,All Grain
42019,Awesome Recipe,Irish Lager,20.82,1.053,1.015,4.97,20.15,11.5,28.39,60,1.039,70,All Grain
71690,I scream you scream Irish Cream Ale,Irish Cream Ale,20.82,1.047,1.009,4.97,21.97,3.13,28.39,60,1.034,70,BIAB
3573,Golden Plains Irish Cream Ale,Irish Cream Ale,20.82,1.051,1.013,4.98,13.96,3.11,28.39,60,1.042,70,All Grain
891,Irish red ale,Irish Red Ale,20.82,1.051,1.013,5,28.64,16.06,28.39,60,1.037,70,All Grain
25833,Irish Cream Ale,Irish Cream Ale,20.82,1.051,1.012,5.03,18.89,4.61,28.39,60,1.037,70,BIAB
31325,Clan Ross Irish Ale,Irish Red Ale,20.82,1.055,1.016,5.09,22.09,16.91,28.39,60,1.035,70,BIAB
42098,River House ale,Irish Cream Ale,20.82,1.052,1.012,5.15,0,5.23,28.39,60,1.038,70,All Grain
51146,Irish Cream Ale,Irish Cream Ale,20.82,1.05,1.011,5.16,19.31,3.31,28.39,60,1.037,70,All Grain
32552,Town Crier - Spruce Irish Cream Ale,Irish Cream Ale,20.82,1.058,1.019,5.17,52.83,3.57,28.39,60,1.042,70,All Grain
47178,Shamrock,Irish Red Ale,20.82,1.052,1.012,5.19,51.95,15.91,28.39,60,1.038,70,All Grain
1449,Mexican beer,Irish Lager,20.82,1.053,1.013,5.21,28.79,10.69,28.39,60,1.039,70,All Grain
63424,My Honey is Smokin',Irish Red Ale,20.82,1.052,1.012,5.25,23.79,14.25,28.39,60,1.035,70,All Grain
50958,Dry Irish stout 2.0,Irish Dry Stout,20.82,1.052,1.012,5.28,41.97,33.38,28.39,60,1.038,70,All Grain
57461,Fresh Smoked red,Irish Red Ale,20.82,1.061,1.02,5.29,71.24,21.84,28.39,60,1.044,70,All Grain
62143,1881 Irish Red,Irish Red Ale,20.82,1.055,1.015,5.29,44.94,13.4,28.39,60,1.041,70,All Grain
33238,Bel Single,Irish Pale Ale,20.82,1.049,1.009,5.29,21.07,8.03,28.39,60,1.036,70,All Grain
52611,Vienna lager,Irish Lager,20.82,1.049,1.009,5.31,23.67,12.23,28.39,60,1.036,70,All Grain
28122,Belgian Cumulus Pale Ale,Irish Pale Ale,20.82,1.054,1.013,5.33,24.06,8.26,28.39,60,1.04,70,All Grain
55672,Awesome Recipe,Irish Pale Ale,20.82,1.054,1.014,5.34,26.38,11.37,28.39,60,1.04,70,All Grain
22560,Leuven Pale Ale,Irish Pale Ale,20.82,1.053,1.013,5.34,31.88,7.44,28.39,60,1.039,70,All Grain
56502,Bicycle ride,Irish Pale Ale,20.82,1.054,1.014,5.36,24.78,12.76,28.39,60,1.04,70,All Grain
48433,Belgian Pale BIAB LBC,Irish Pale Ale,20.82,1.055,1.014,5.38,39.54,9.23,28.39,60,1.04,70,BIAB
34386,TnT Belgian-Style Pale,Irish Pale Ale,20.82,1.054,1.012,5.4,28.55,8.48,28.39,60,1.039,70,All Grain
52612,Mandarina Cream,Irish Cream Ale,20.82,1.052,1.011,5.4,11.81,3.43,28.39,60,1.038,70,All Grain
34395,SchuBrew Irish Ale,Irish Red Ale,20.82,1.055,1.014,5.42,27.01,19.92,28.39,60,1.04,70,BIAB
38821,Coffee Cream v2.0,Irish Cream Ale,20.82,1.054,1.012,5.42,18.89,2.73,28.39,60,1.039,70,BIAB
30465,Awesome Recipe,Irish Lager,20.82,1.054,1.013,5.43,18.77,11.52,28.39,60,1.04,70,All Grain
31192,Chad beer,Irish Pale Ale,20.82,1.054,1.012,5.43,34.99,8.58,28.39,60,1.039,70,BIAB
39711,Dull Blade,Irish Cream Ale,20.82,1.056,1.014,5.44,54.69,3.44,28.39,60,1.041,70,All Grain
28907,Kentucky dark Irish Cream Ale,Irish Cream Ale,20.82,1.054,1.013,5.45,34.42,14.2,28.39,60,1.04,70,All Grain
51380,Centennial,Irish Cream Ale,20.82,1.058,1.016,5.46,60.08,3.57,28.39,60,1.042,70,All Grain
71687,Centennial,Irish Cream Ale,20.82,1.058,1.016,5.46,60.08,3.57,28.39,60,1.042,70,All Grain
44473,Irish Red,Irish Red Ale,20.82,1.06,1.019,5.47,20.99,17.63,28.39,60,1.044,70,All Grain
34573,Irish Red,Irish Red Ale,20.82,1.057,1.015,5.5,20.29,15.54,28.39,60,1.042,70,All Grain
10084,Fat Bastard,Irish Red Ale,20.82,1.053,1.011,5.52,23.58,13.96,28.39,60,1.039,70,All Grain
55460,Irish Red Ale,Irish Red Ale,20.82,1.059,1.017,5.55,29.9,17.59,28.39,60,1.043,70,All Grain
42043,Irish Red Ale (Ruabeoir),Irish Red Ale,20.82,1.059,1.016,5.59,26.23,23.62,28.39,60,1.043,70,BIAB
4741,Orange Irish Cream Ale,Irish Cream Ale,20.82,1.069,1.026,5.64,12.56,5.07,28.39,60,1.05,70,All Grain
9870,Ruabeoir (5 gallon),Irish Red Ale,20.82,1.059,1.016,5.67,26.23,17.59,28.39,60,1.043,70,All Grain
51921,Red TBD,Irish Red Ale,20.82,1.06,1.017,5.69,21.89,14.56,28.39,60,1.044,70,All Grain
57102,Dawn's Coconut Irish Cream Ale,Irish Cream Ale,20.82,1.056,1.012,5.72,14.06,4.8,28.39,60,1.041,70,BIAB
10843,RED Irish red,Irish Red Ale,20.82,1.058,1.014,5.74,16.53,15.59,28.39,60,1.042,70,All Grain
5894,Brittany's Soggy Biscuit,Irish Cream Ale,20.82,1.06,1.016,5.75,46.21,5.32,28.39,60,1.044,70,All Grain
40618,Small Vanilla Cone,Irish Pale Ale,20.82,1.056,1.012,5.76,48.87,5.83,28.39,60,1.041,70,All Grain
54222,Irish Red maybe,Irish Red Ale,20.82,1.06,1.017,5.77,37.38,18.52,28.39,60,1.044,70,All Grain
52143,Fresh smoked red 2.0,Irish Red Ale,20.82,1.058,1.014,5.77,36.99,21.61,28.39,60,1.043,70,All Grain
22122,Red red rye,Irish Red Ale,20.82,1.059,1.014,5.79,59.41,22.86,28.39,60,1.043,70,All Grain
50870,Del Boys Cream Crackered Ale,Irish Cream Ale,20.82,1.055,1.011,5.82,16.02,3.67,28.39,60,1.04,70,BIAB
5077,Raspberry Irish Cream Ale,Irish Cream Ale,20.82,1.06,1.016,5.84,23.09,5.64,28.39,60,1.044,70,All Grain
19820,4 Leaf Irish Ale,Irish Red Ale,20.82,1.061,1.016,5.86,29.38,15.62,28.39,60,1.044,70,All Grain
42961,Irish extra stout,Irish Extra Stout,20.82,1.06,1.015,5.86,46.61,49.28,28.39,60,1.044,70,All Grain
25223,Red Headed Cow,Irish Red Ale,20.82,1.055,1.01,5.86,22.29,14.43,28.39,60,1.04,70,All Grain
56880,Night Figures,Irish Pale Ale,20.82,1.055,1.01,5.87,28.61,11.95,28.39,60,1.04,70,All Grain
25471,SMaSH weemonk,Irish Pale Ale,20.82,1.058,1.013,5.9,15.13,5.9,28.39,60,1.043,70,All Grain
14632,Antwerp Afternoon,Irish Pale Ale,20.82,1.054,1.009,5.9,27.28,8.34,28.39,60,1.04,70,All Grain
69763,SchuBrew Irish Cream Ale 2018 - Mahones,Irish Cream Ale,20.82,1.0563,1.0122,5.94,27.8,3.33,28.39,60,1.042,70,BIAB
64841,Coffee Stout,Irish Dry Stout,20.82,1.059,1.014,5.96,31.48,28.2,28.39,60,1.043,70,All Grain
52886,Irish Red Brew in a Bag,Irish Red Ale,20.82,1.058,1.013,5.98,20.99,14.52,28.39,60,1.043,70,BIAB
68678,Ice Cream Paintjob,Irish Cream Ale,20.82,1.064,1.018,6,41.58,3.93,28.39,60,1.047,70,All Grain
44941,Irish Red Ale,Irish Red Ale,20.82,1.06,1.014,6.03,53.13,10.94,28.39,60,1.044,70,All Grain
25547,Irish Red Ale,Irish Red Ale,20.82,1.063,1.017,6.05,52.16,17.46,28.39,60,1.046,70,All Grain
7020,River Edge Red,Irish Red Ale,20.82,1.063,1.017,6.06,33.05,17.59,28.39,60,1.042,70,All Grain
31816,Wifetastic's Irish Cream Ale II,Irish Cream Ale,20.82,1.056,1.01,6.09,18.89,4.45,28.39,60,1.041,70,All Grain
16830,Belgian Pale,Irish Pale Ale,20.82,1.061,1.014,6.11,23.37,8.5,28.39,60,1.045,70,All Grain
38101,Lagering Up,Irish Lager,20.82,1.055,1.009,6.11,24.12,4.33,28.39,60,1.041,70,BIAB
25413,Hoosier Sugar Irish Cream Ale,Irish Cream Ale,20.82,1.062,1.015,6.17,10.53,7.01,28.39,60,1.046,70,All Grain
51983,SchuBrew Vienna / Mexican Lager,Irish Lager,20.82,1.055,1.008,6.2,34.49,14.13,28.39,60,1.041,70,BIAB
14750,Big Kings Irish Cream Ale,Irish Cream Ale,20.82,1.062,1.013,6.37,63.47,3.47,28.39,60,1.045,70,All Grain
35856,Irish Ale,Irish Red Ale,20.82,1.067,1.018,6.45,30.6,13.75,28.39,60,1.049,70,All Grain
7152,Speckled Heifer,Irish Cream Ale,20.82,1.064,1.015,6.47,35.67,6.29,28.39,60,1.047,70,All Grain
59059,Vail Pail Ale,Irish Pale Ale,20.82,1.059,1.01,6.52,34.7,6.3,28.39,60,1.044,70,All Grain
25952,A Little Crazy Clone,Irish Pale Ale,20.82,1.062,1.01,6.8,40.67,12.32,28.39,60,1.046,70,All Grain
69906,Red  White & Brew,Irish Red Ale,20.82,1.0667,1.0167,6.82,0,23.44,28.39,60,1.0496,70,BIAB
42469,Tom Brown/Irish Ale,Irish Red Ale,20.82,1.069,1.016,6.99,30.98,18.41,28.39,60,1.051,70,All Grain
7159,13: Fire in the Hole,Irish Red Ale,20.82,1.07,1.016,7.13,64.46,14.95,28.39,60,1.052,70,All Grain
44743,The puppo is fine,Irish Cream Ale,20.82,1.08,1.024,7.38,35.35,6.5,28.39,60,1.059,70,All Grain
68634,Maple Red,Irish Red Ale,20.82,1.079,1.021,7.65,25.7,19.71,28.39,60,1.058,70,All Grain
16288,Velfortjent Saison-Original,Irish Pale Ale,20.82,1.085,1.025,7.88,68.42,5.15,28.39,60,1.062,70,All Grain
4792,Velfortjent Saison-Jade Variant,Irish Pale Ale,20.82,1.085,1.025,7.88,94.52,5.15,28.39,60,1.062,70,All Grain
54741,Another Belgian IPA - Tankhouse,Irish Pale Ale,20.82,1.077,1.016,8.07,56.43,4.63,28.39,60,1.057,70,All Grain
68581,IIResponsible Ale,Irish Red Ale,20.82,1.088,1.024,8.44,19.95,13.02,28.39,60,1.065,70,All Grain
39433,Orange Bee Red,Irish Red Ale,20.82,1.081,1.015,8.66,27.4,16.05,28.39,60,1.06,70,All Grain
30615,Velfortjent Saison-Galaxy Variant,Irish Pale Ale,20.82,1.086,1.017,9.12,91.64,10.34,28.39,60,1.063,70,All Grain
16760,Saison Nelson Sauvin/El Dorado variant,Irish Pale Ale,20.82,1.087,1.017,9.21,115.1,10.33,28.39,60,1.064,70,All Grain
31062,Loughboro Canadian Breakfast Ale,Irish Cream Ale,20.82,1.107,1.021,11.21,35.28,9.66,28.39,60,1.045,70,BIAB
61318,Cream of 3 crops (Myself_,Irish Cream Ale,20.82,1.041,1.01,4.07,26.14,3.92,28.39,65,1.03,70,All Grain
57611,Wes's Bday beer,Irish Cream Ale,20.82,1.0518,1.0122,5.31,25.54,4.7,28.39,75,1.0384,70,All Grain
8,Spotted Clown (New Glarus Spotted Cow clone),Irish Cream Ale,20.82,1.054,1.014,5.36,19.97,5.94,28.39,75,1.04,70,All Grain
58703,The Froth Awakens,Irish Cream Ale,20.82,1.062,1.019,5.68,29.38,4.52,28.39,75,1.046,70,All Grain
7148,Mary Ann Summers Cocoanut Irish Cream Ale-Peanut b...,Irish Cream Ale,20.82,1.067,1.02,6.19,55.53,4.01,28.39,75,1.049,70,All Grain
34103,MUD GUINNESS,Irish Dry Stout,20.82,1.041,1.01,4.01,41.97,31.44,28.39,90,1.03,70,BIAB
19681,Cream of Three Crops,Irish Cream Ale,20.82,1.044,1.008,4.72,18.47,2.5,28.39,90,1.032,70,All Grain
12273,Irish Cream Ale,Irish Cream Ale,20.82,1.049,1.011,4.99,15.75,2.48,28.39,90,1.036,70,All Grain
51155,Guys Weekend Irish Red,Irish Red Ale,20.82,1.05,1.012,5,24.26,13.51,28.39,90,1.037,70,All Grain
64637,Irish Ginger,Irish Red Ale,20.82,1.055,1.015,5.24,18.89,18.88,28.39,90,1.04,70,BIAB
24602,Red,Irish Red Ale,20.82,1.05,1.009,5.41,28.33,16.94,28.39,90,1.037,70,All Grain
60948,Cream of My Crop,Irish Cream Ale,20.82,1.051,1.009,5.52,15.99,9,28.39,90,1.037,70,All Grain
17451,Iverson,Irish Lager,20.82,1.057,1.014,5.57,29.14,14.19,28.39,90,1.041,70,All Grain
65698,Day of The Dead,Irish Lager,20.82,1.058,1.014,5.78,23.8,12.85,28.39,90,1.042,70,All Grain
33013,Irish Red,Irish Red Ale,20.82,1.063,1.017,6.04,31.48,15.76,28.39,90,1.046,70,All Grain
11503,Irish Red Ale,Irish Red Ale,20.82,1.058,1.011,6.16,33.49,18.02,28.39,90,1.042,70,BIAB
50195,Awesome Recipe,Irish Red Ale,20.82,1.101,1.034,8.87,21.52,19.99,28.39,90,1.074,70,All Grain
39370,Awesome Recipe,Irish Cream Ale,20.82,1.128,1.029,12.95,65.4,21.34,28.39,90,1.094,70,All Grain
5419,Midwest Irish Red Ale,Irish Red Ale,20.82,1.047,1.013,4.45,28.64,14.4,28.39,60,1.035,69,All Grain
67979,Wien Lager,Irish Lager,20.82,1.053,1.009,5.81,36.2,11.48,28.39,60,1.039,69,All Grain
60557,BudAPest -A- SMASH,Irish Lager,20.82,1.06,1.015,5.94,24.67,10.01,28.39,60,1.044,69,All Grain
23528,Andy Irish Cream Ale - The Revenge!,Irish Cream Ale,20.82,1.045,1.01,4.57,18.47,2.81,28.39,90,1.033,69,All Grain
925,Belgian Table Beer,Irish Pale Ale,20.82,1.049,1.012,4.8,19.56,4.84,28.39,90,1.036,69,All Grain
47443,Saison Light II,Irish Pale Ale,20.82,1.052,1.016,4.78,29.29,4.7,28.39,60,1.038,68,All Grain
60360,Gulf Coast Irish Cream Ale,Irish Cream Ale,20.82,1.047,1.011,4.83,14.2,3.86,28.39,60,1.035,68,All Grain
34266,Red Ale,Irish Red Ale,20.82,1.058,1.015,5.69,28.58,17.84,28.39,60,1.043,68,All Grain
3554,ANGRY IRISHMAN (GINGER BEARD),Irish Red Ale,20.82,1.06,1.016,5.81,60.23,14.94,28.39,60,1.044,68,All Grain
22007,Fire Season,Irish Red Ale,20.82,1.061,1.015,6.04,40.91,14.74,28.39,60,1.045,68,All Grain
1309,Alabama Red Ale,Irish Red Ale,20.82,1.064,1.018,6.11,18.15,15.95,28.39,60,1.047,68,BIAB
53504,Irish Stout,Irish Dry Stout,20.82,1.044,1.012,4.19,41.97,36.46,28.39,60,1.032,67,BIAB
39149,Irish Stout,Irish Extra Stout,20.82,1.062,1.016,6.29,62.96,35.65,28.39,60,1.045,67,All Grain
7080,Spotted Cow Clone,Irish Cream Ale,20.82,1.045,1.01,4.7,17.24,4.73,28.39,60,1.033,66,All Grain
27744,Guinness,Irish Dry Stout,20.82,1.043,1.011,4.22,39.87,28.4,28.39,60,1.031,65,BIAB
42807,Huitlacoche Irish Cream Ale,Irish Cream Ale,20.82,1.0442,1.0114,4.37,15.46,4.67,28.39,60,1.0328,65,All Grain
33091,Irish stout,Irish Dry Stout,20.82,1.045,1.011,4.41,30.23,31.75,28.39,60,1.033,65,All Grain
59004,Couture's Vienna Lager,Irish Lager,20.82,1.05,1.016,4.48,32.02,10.82,28.39,60,1.037,65,All Grain
60455,IRA,Irish Red Ale,20.82,1.045,1.01,4.56,24.77,11.47,28.39,60,1.033,65,All Grain
57076,Finnish Red,Irish Red Ale,20.82,1.046,1.011,4.58,18.89,12.85,28.39,60,1.034,65,All Grain
49104,Awesome Recipe,Irish Red Ale,20.82,1.047,1.012,4.6,24.39,19.41,28.39,60,1.034,65,All Grain
64269,Servaeza Lager,Irish Lager,20.82,1.049,1.012,4.82,28.05,10.54,28.39,60,1.036,65,All Grain
50674,Pacifico,Irish Lager,20.82,1.049,1.012,4.83,9.76,2.92,28.39,60,1.036,65,All Grain
36898,In the Crease Ale- All Grain,Irish Cream Ale,20.82,1.05,1.012,4.89,19.28,4.53,28.39,60,1.036,65,All Grain
48969,Irish Ale,Irish Red Ale,20.82,1.053,1.014,5.06,41.97,13.57,28.39,60,1.039,65,All Grain
67675,Farmhouse,Irish Pale Ale,20.82,1.05,1.01,5.17,62.33,7.59,28.39,60,1.036,65,All Grain
47957,No Carmel flavor Red Ale,Irish Red Ale,20.82,1.053,1.013,5.24,25.08,17.43,28.39,60,1.039,65,All Grain
10723,Irish Red,Irish Red Ale,20.82,1.055,1.015,5.26,33.44,14.81,28.39,60,1.04,65,All Grain
69616,Irish Red,Irish Red Ale,20.82,1.058,1.015,5.75,26.03,13.49,28.39,60,1.043,65,All Grain
73320,Ashburnham Lager,Irish Lager,20.82,1.052,1.008,5.77,33.91,13.76,28.39,60,1.038,65,BIAB
30230,Talia's Eternally Pale Ale,Irish Pale Ale,20.82,1.055,1.01,5.83,23.24,11.7,28.39,60,1.04,65,All Grain
30324,Belgian Pale,Irish Pale Ale,20.82,1.062,1.01,6.8,46.17,13.48,28.39,60,1.046,65,All Grain
59408,No Puffs  Just Flakes,Irish Cream Ale,20.82,1.047,1.009,5.07,17.78,3.4,28.39,75,1.035,65,All Grain
56753,Dougs Drinking Ale 19May17,Irish Pale Ale,20.82,1.061,1.011,6.66,18.89,4.24,28.39,75,1.045,65,All Grain
55255,Holi Water clone,Irish Pale Ale,20.82,1.058,1.006,6.83,30.26,4.39,28.39,75,1.042,65,All Grain
7328,La Sangre Llama,Irish Red Ale,20.82,1.077,1.022,7.27,49.12,17.6,28.39,75,1.042,65,All Grain
239,Kilkenny Clone 5 GAL,Irish Red Ale,20.82,1.053,1.014,5.13,27.22,12.01,28.39,90,1.039,65,All Grain
42989,Trappe Queen,Irish Pale Ale,20.82,1.052,1.011,5.41,32.36,4.47,28.39,90,1.038,65,BIAB
50905,Red-X IRISHMAN,Irish Red Ale,20.82,1.053,1.009,5.73,25.46,15.32,28.39,90,1.039,65,All Grain
54500,Red Ale v2,Irish Red Ale,20.82,1.066,1.021,5.99,67.39,23.23,28.39,90,1.049,65,BIAB
34545,Belgian Pale Ale blend,Irish Pale Ale,20.82,1.064,1.016,6.31,38.22,4.38,28.39,90,1.047,65,All Grain
59675,Broc's Belgian Pale,Irish Pale Ale,20.82,1.054,1.013,5.38,19.91,9.76,28.39,60,1.04,63,All Grain
31022,Irish Red,Irish Red Ale,20.82,1.059,1.014,5.81,19.91,14.99,28.69,60,1.043,75,All Grain
72368,Mosaic Cow,Irish Cream Ale,20.82,1.049,1.012,4.88,18.91,4.22,28.69,60,1.035,70,BIAB
10786,C2D Exported Irish Red Ale ? 07.10.15,Irish Red Ale,20.82,1.055,1.016,5.13,22.11,11.92,28.77,70,1.04,67,BIAB
69147,Irish Cream Ale,Irish Cream Ale,20.82,1.05,1.01,5.22,16.65,3.3,29.15,60,1.036,70,BIAB
36872,Irish Red Ale,Irish Red Ale,20.82,1.054,1.014,5.27,30.54,14.52,29.34,60,1.039,80,All Grain
10075,SOKA - Smoked Oaked Kreme Ale,Irish Cream Ale,20.82,1.052,1.012,5.26,18.47,3.1,29.34,90,1.037,75,All Grain
58309,Bailey's Irish Red,Irish Red Ale,20.82,1.056,1.015,5.34,29.8,17.49,29.34,90,1.04,75,All Grain
9191,Bam BiËre,Irish Pale Ale,20.82,1.04,1.006,4.46,21.98,5.61,29.53,90,1.028,73,BIAB
22419,Red Rocket,Irish Red Ale,20.82,1.054,1.015,5.22,20.97,13.15,29.72,90,1.038,72,All Grain
63589,Guinnish,Irish Dry Stout,20.82,1.049,1.011,4.99,36.55,36.32,30.28,60,1.034,82,All Grain
18058,Irish Cream Ale - Blueberry,Irish Cream Ale,20.82,1.054,1.009,5.93,17.07,4.78,30.28,60,1.037,80,All Grain
10373,B6D Irish Red Ale? 05.15.15,Irish Red Ale,20.82,1.066,1.018,6.25,26.23,17.59,30.28,60,1.045,78,BIAB
55042,Dry Irish Stout,Irish Dry Stout,20.82,1.04,1.009,4.06,41.97,36.18,30.28,60,1.028,77,All Grain
64994,Irish Red Ale,Irish Red Ale,20.82,1.042,1.009,4.36,29.72,13.08,30.28,60,1.029,77,All Grain
16190,Session Tripel,Irish Pale Ale,20.82,1.057,1.014,5.62,13.53,6.16,30.28,60,1.039,77,All Grain
40814,RED RIDING HOOD,Irish Pale Ale,20.82,1.05,1.013,4.89,22.38,9.11,30.28,60,1.035,75,All Grain
2996,Dos Equis Amber Clone #1,Irish Lager,20.82,1.049,1.012,4.87,21.39,10.3,30.28,90,1.034,75,All Grain
33763,Dry Oatmeal Stout,Irish Dry Stout,20.82,1.062,1.016,5.93,45.35,42.18,30.28,60,1.042,73,All Grain
47745,G2D Irish Pale Ale ? 04.07.17,Irish Red Ale,20.82,1.057,1.015,5.43,22.71,9.23,30.28,90,1.039,73,All Grain
25904,Irish Red,Irish Red Ale,20.82,1.057,1.014,5.62,27.28,20.31,30.28,90,1.039,73,BIAB
41658,Vienna Lager,Irish Lager,20.82,1.051,1.012,5.14,16.61,6.32,30.28,90,1.035,72,All Grain
54167,NOT Flat Tire,Irish Pale Ale,20.82,1.04,1.007,4.35,45.88,9.56,30.28,60,1.028,70,BIAB
28049,Dangol,Irish Cream Ale,20.82,1.062,1.015,6.1,32.1,3.41,30.28,60,1.043,70,Partial Mash
29335,Fizzy Yellow Irish Cream Ale,Irish Cream Ale,20.82,1.043,1.008,4.64,18.1,3.48,30.28,90,1.03,70,All Grain
19122,Vienna Lager,Irish Lager,20.82,1.052,1.011,5.36,25.05,7.17,30.28,90,1.036,63,All Grain
62972,Weed  Feed  and Mow,Irish Cream Ale,20.82,1.05,1.009,5.42,17.06,3.31,31.23,90,1.034,62,All Grain
11877,461 Rainy Irish Red Ale,Irish Red Ale,20.82,1.059,1.018,5.49,27.48,15.19,31.53,60,1.039,70,All Grain
68691,Sawmill Stout,Irish Dry Stout,20.82,1.043,1.011,4.3,41.97,42.53,31.53,70,1.029,65,BIAB
53895,Irish Cream Ale,Irish Cream Ale,20.82,1.052,1.009,5.63,19.09,4.14,32.1,60,1.033,70,BIAB
50211,Vienna Lager,Irish Lager,20.82,1.052,1.014,5.03,29.43,10.29,32.18,90,1.034,77,All Grain
53334,Honey ale,Irish Cream Ale,20.82,1.049,1.01,5.15,27.28,7.77,32.18,60,1.032,75,All Grain
17629,Everyday Drinker,Irish Pale Ale,20.82,1.064,1.016,6.36,50.59,10.13,32.18,60,1.042,75,All Grain
7455,461 Ocean Boulevard Coconut Cream Pie Ale...,Irish Cream Ale,20.82,1.053,1.014,5.08,17.63,2.9,32.18,90,1.034,72,All Grain
25143,Cash Rules Everthing Around Me C.R.E.A.M. Al...,Irish Cream Ale,20.82,1.053,1.012,5.38,19.16,4.73,32.18,80,1.034,70,All Grain
67736,Cash Rules Everything Around Me Irish Cream Ale...,Irish Cream Ale,20.82,1.05,1.01,5.25,16.79,3.31,32.18,90,1.033,65,All Grain
24150,F2D Irish Pale Ale ? 12.07.16,Irish Red Ale,20.82,1.054,1.017,4.95,23.13,9.23,34.07,90,1.033,70,All Grain
50085,Belgian Pale Ale,Irish Pale Ale,20.82,1.052,1.009,5.77,43.28,3.81,34.07,60,1.032,65,All Grain
21472,Dec 29 Vienna,Irish Lager,21,1.054,1.015,5.09,25.55,16.63,11,60,1.103,70,Partial Mash
15114,Irish Stout,Irish Extra Stout,21,1.06,1.017,5.66,28.92,35.41,11.5,90,1.109,67,Partial Mash
29460,Vienna J Palmer,Irish Lager,21,1.059,1.015,5.8,33.08,13.71,21,60,1.059,70,All Grain
36681,Viena lager,Irish Lager,21,1.047,1.007,5.23,24.74,8.07,23,60,1.043,78,All Grain
2705,Rye Lager,Irish Lager,21,1.052,1.01,5.41,28.15,11.53,23,60,1.047,70,All Grain
55249,T¯rr Irsk Staut,Irish Dry Stout,21,1.048,1.014,4.49,32.51,32.22,24,60,1.042,75,All Grain
22194,Cristina & Roberto American Irish Cream Ale,Irish Cream Ale,21,1.054,1.011,5.7,9.7,10.57,24,60,1.048,75,All Grain
57508,Hossebed,Irish Pale Ale,21,1.051,1.013,5.01,20.11,8.32,24,60,1.045,70,All Grain
11511,Irish Cream Ale,Irish Cream Ale,21,1.046,1.01,4.66,16.4,4.96,25,60,1.039,75,All Grain
41996,Fred is Irish and Red,Irish Red Ale,21,1.051,1.013,4.96,19.29,13.81,25,60,1.043,75,BIAB
1991,Vienna Lager,Irish Lager,21,1.049,1.013,4.8,24.83,16.03,25,90,1.042,75,BIAB
61836,ˆstra rikets barrskog,Irish Lager,21,1.053,1.0137,5.28,40.2,5.08,25,90,1.0448,75,All Grain
469,Irish Red Ale (8 weeks),Irish Red Ale,21,1.051,1.014,4.93,42.4,19.98,25,60,1.043,70,All Grain
44725,Blonde ale,Irish Cream Ale,21,1.048,1.012,4.73,33.25,8.28,25,60,1.04,65,All Grain
63175,Bjereds JuleStout,Irish Extra Stout,21,1.057,1.016,5.33,53.24,27.46,25,60,1.048,65,All Grain
5219,U8 : La Discorde,Irish Red Ale,21,1.054,1.012,5.49,28.26,11.32,25.5,60,1.045,64,All Grain
70481,Goldbrau,Irish Lager,21,1.059,1.015,5.78,20.3,7,26,60,1.047,80,All Grain
69922,Spicy Vienna,Irish Lager,21,1.046,1.012,4.47,27.82,5.17,26,90,1.037,80,All Grain
37751,T-B Red ale,Irish Red Ale,21,1.047,1.01,4.85,37.72,12.4,26,90,1.038,78,BIAB
12777,Belgian Blonde,Irish Pale Ale,21,1.068,1.021,6.21,31.71,5.64,26,90,1.055,70,BIAB
